Id,target
376,-22.338153545713613
377,-179.9495860453115
378,-129.03624415070945
379,41.746950214061584
380,-43.608815852386236
381,-163.72432046521615
382,85.21893947238223
383,-5.575760239276285
384,129.83498791847788
385,-52.0183683986171
386,-2.424333654890667
387,171.31778582715393
388,167.6177353083257
389,42.13957438306996
390,-32.42955110418708
391,55.39276937866997
392,107.73166167649106
393,-41.83632659262876
394,-74.43826859503488
395,-87.27152467272822
396,-193.6477355210821
397,122.44223037110825
398,62.554893995776766
399,52.97624663328368
